"PlotNumber","SubPlot","TreeNum","TreeSpp","DBH","DBHClass","Site_Index_SiteTools18_v2","NewAge","TotalHtCalc","HeightClass","CountAge","CountHT","TotalAge","TreeHealth","TreeOrigin","Conks","BlindConks","Scars","ForkOrCrook","FrostCrack","Mistletoe","RottenBranch","DeadOrBrokenTop","DamageType","DamageSeverity","CrownClass","Ht2LiveCrown","Appearance","CrownCondition","BarkRetention","WoodCondition","LichenLoading","MossLoading","WildLifeUse","TreeNotes","LiveDead","CuVolume","SPH","BasalArea","SiteIndexID","SiteIndex","flag","ProjectID","PlotID","AgeBH","TreeSiteIndex","MensurationID","Zone","SubZone","SiteSeries","SiteIndex_Location","PSPL_SiteIndexValue","Site_Index_Original","Site_Index_SiteTools18_v1","Site_Index_SiteTools19","StemAnalysis","SIBECplot","FlagtoFix_2019","Fixed_2019","Correction_2019","Comment_2019","DONOTUSE_2019","Flag_NoLocation","MAP_LABEL_v11","BEC_v11_AGREE","Field2","Field1","MoistureRegime","NutrientRegime"
"SBC3717","1",1,"Sx",,,20.29,"81",28.08,,81,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,125,15990,,,,"SBS","mc2","10",,,,20.29,21.95,0,1,0,0,,,0,1,,0,0,0,"6","D"
"SBC3717","1",2,"Pl",,,22.09,"104",29.30,,104,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,125,15990,,,,"SBS","mc2","10",,,,22.09,22.46,0,1,0,0,,,0,1,,0,0,0,"6","D"
"SBC3718","1",1,"Pl",,,18.33,"100",24.83,,100,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,125,15991,,,,"SBS","mc2","01",,,,18.33,18.76,0,1,0,0,,,0,1,,0,0,0,"3","B"
"SBC3719","1",1,"Pl",,,22.88,"102",30.02,,102,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,125,15992,,,,"SBS","mc2","01",,,,22.88,23.25,0,1,0,0,,,0,1,,0,0,0,"3","C"
"SBC3719","1",2,"Sx",,,17.20,"77",23.87,,77,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,125,15992,,,,"SBS","mc2","01",,,,17.20,19.08,0,1,0,0,,,0,1,,0,0,0,"3","C"
"SBC3720","1",1,"Sx",,,19.69,"47",18.65,,47,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,125,15993,,,,"SBS","mc2","01",,,,19.69,23.24,0,1,0,0,,,0,1,,0,0,0,"4","C"
"SBC3721","1",1,"Pl",,,18.42,"99",24.85,,99,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,125,15994,,,,"SBS","mc2","02",,,,18.42,18.86,0,1,0,0,,,0,1,,0,0,0,"0","B"
"SBC3722","1",1,"Sx",,,20.21,"70",25.68,,70,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,125,15995,,,,"SBS","mc2","01",,,,20.21,22.24,0,1,0,0,,,0,1,,0,0,0,"4","C"
"SBC3723","1",1,"Sx",,,17.87,"92",27.35,,92,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,125,15996,,,,"SBS","mc2","10",,,,17.87,19.34,0,1,0,0,,,0,1,,0,0,0,"6","C"
"SBC3724","1",1,"Pl",,,22.96,"101",30.03,,101,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,125,16009,,,,"SBS","mc2","02",,,,22.96,23.34,0,1,0,0,,"Unconfirmable",1,1,,0,0,0,,"B"
"SBC3725","1",1,"Sx",,,17.73,"104",29.01,,104,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,125,16010,,,,"SBS","mc2","01",,,,17.73,19.00,0,1,0,0,,,0,1,,0,0,0,"4","C"
"SBC3726","1",1,"Pl",,,19.67,"99",26.25,,99,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,125,16011,,,,"SBS","mc2","09",,,,19.67,20.10,0,1,0,0,,,0,1,,0,0,0,"5","D"
"SBC3727","1",1,"Sx",,,15.75,"103",26.61,,103,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,125,16012,,,,"SBS","mc2","02",,,,15.75,17.09,0,1,0,0,,"Unconfirmable",1,1,,0,0,0,,"C"
"SBC3727","1",2,"Pl",,,23.55,"91",29.81,,91,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,125,16012,,,,"SBS","mc2","02",,,,23.55,24.02,0,1,0,0,,"Unconfirmable",1,1,,0,0,0,,"C"
"SBC3728","1",1,"Pl",,,21.08,"96",27.55,,96,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,125,16013,,,,"SBS","mc2","09",,,,21.08,21.50,0,1,0,0,,,0,1,,0,0,0,"5","D"
"SBC3729","1",1,"Sx",,,12.21,"92",20.56,,92,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,125,16014,,,,"SBS","mc2","01",,,,12.21,13.82,0,1,0,0,,,0,1,,0,0,0,"4","D"
"SBC3729","1",2,"Pl",,,16.95,"94",22.78,,94,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,125,16014,,,,"SBS","mc2","01",,,,16.95,17.43,0,1,0,0,,,0,1,,0,0,0,"4","D"
"SBC3730","1",1,"Pl",,,17.19,"81",21.81,,81,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,125,16015,,,,"SBS","mc2","09",,,,17.19,17.81,0,1,0,0,,,0,1,,0,0,0,"5","D"
"SBC3731","1",1,"Pl",,,18.01,"80",22.60,,80,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,125,16016,,,,"SBS","mc2","10",,,,18.01,18.63,0,1,0,0,,,0,1,,0,0,0,"6","D"
"SBC3732","1",1,"Sx",,,18.23,"50",18.20,,50,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,125,16017,,,,"SBS","mc2","02",,,,18.23,21.52,0,1,0,0,,,0,1,,0,0,0,"0","C"
"SBC3733","1",1,"Pl",,,9.04,"65",10.84,,65,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,125,16018,,,,"SBS","mc2","01",,,,9.04,10.01,0,1,0,0,,"check",0,1,,0,0,0,"4","C"
"SBC3734","1",1,"Pl",,,20.66,"67",23.80,,67,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,125,16019,,,,"SBS","mc2","01",,,,20.66,21.48,0,1,0,0,,,0,1,,0,0,0,"3","C"
"SBC3735","1",1,"Pl",,,18.71,"71",22.28,,71,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,125,16020,,,,"SBS","mc2","07",,,,18.71,19.47,0,1,0,0,,,0,1,,0,0,0,"6","B"
"SBC3736","1",1,"Sx",,,13.56,"107",24.54,,107,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,125,16021,,,,"SBS","mc2","01",,,,13.56,14.89,0,1,0,0,,,0,1,,0,0,0,"3","B"
"SBC3738","1",1,"Pl",,,14.84,"52",15.20,,52,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,125,16023,,,,"SBS","mc2","05",,,,14.84,16.13,0,1,0,0,,,0,1,,0,0,0,"5","C"
"SBC3739","1",1,"Sx",,,21.50,"44",19.26,,44,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,125,16024,,,,"SBS","mc2","12",,,,21.50,25.25,0,1,0,0,,,0,1,,0,0,0,"8","B"
"SBC3740","1",1,"Sx",,,16.29,"51",16.58,,51,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,125,16025,,,,"SBS","mc2","09",,,,16.29,19.51,0,1,0,0,,,0,1,,0,0,0,"5","D"
"SBC3741","1",1,"Sx",,,18.80,"51",19.10,,51,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,125,16026,,,,"SBS","mc2","10",,,,18.80,22.03,0,1,0,0,,,0,1,,0,0,0,"6","C"
"SBC3775","1",1,"Pl",,,16.44,"106",23.13,,106,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,125,16060,,,,"SBS","mc2","01",,,,16.44,16.85,0,1,0,0,,,0,1,,0,0,0,"3","B"
"SBC2925","1",1,"Pl",28.50,,21.61,"21",11.90,,91,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,112,14538,21,21.61,18055,"SBS","mc2","05",,,,8.03,8.65,0,1,0,0,,,0,0,"SBSmc2",1,0,0,"5",
"SBC2926","1",1,"Pl",27.90,,19.44,"25",11.90,,84,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,112,14539,25,19.44,18056,"SBS","mc2","05",,,,8.45,9.13,0,1,0,0,,,0,0,,0,0,0,"5","D"
"SBC2928","1",1,"Pl",32.10,,20.90,"15",8.70,,94,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,112,14541,15,20.90,18059,"SBS","mc2","01b",,,,5.54,6.15,0,1,0,0,,,0,0,"SBSmc2",1,0,0,"4","C"
"SBC2958","1",1,"Pl",21.00,,18.39,"78",22.80,,64,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,112,14571,78,18.39,18112,"SBS","mc2","01b",,,,20.15,21.04,0,1,0,0,,,0,0,"SBSmc2",1,0,0,"5","B"
"SBC2960","1",1,"Pl",31.00,,17.11,"67",20.00,,68,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,112,14573,67,17.11,18114,"SBS","mc2","01b",,,,16.99,17.81,0,1,0,0,,,0,0,"SBSmc2",1,0,0,"4","B"
"SBC2975","1",1,"Pl",18.90,,18.65,"22",10.20,,25,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,112,14588,22,18.65,18137,"SBS","mc2","05",,,,17.16,20.04,0,1,0,0,,,0,0,"SBSmc2",1,0,0,"5","E"
"SBC2979","1",1,"Pl",17.30,,16.90,"29",11.30,,28,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,112,14592,29,16.90,18141,"SBS","mc2","05",,,,17.30,19.90,0,1,0,0,,,0,0,"SBSmc2",1,0,0,"5",
"SBC2980","1",1,"Pl",15.90,,19.96,"25",12.30,,23,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,112,14593,25,19.96,18142,"SBS","mc2","01b",,,,21.01,24.07,0,1,0,0,,,0,0,"SBSmc2",1,0,0,"4","C"
"SBC2981","1",1,"Pl",27.20,,17.84,"25",10.70,,78,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,112,14594,25,17.84,18143,"SBS","mc2","01b",,,,7.88,8.65,0,1,0,0,,,0,0,"SBSmc2",1,0,0,"4","C"
"SBC2982","1",1,"Pl",22.70,,17.86,"27",11.40,,80,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,112,14595,27,17.86,18144,"SBS","mc2","01b",,,,8.31,9.05,0,1,0,0,,,0,0,,0,0,0,"4","C"
"SBC2986","1",1,"Pl",28.80,,17.12,"78",21.40,,93,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,112,14599,78,17.12,18148,"SBS","mc2","01b",,,,15.81,16.31,0,1,0,0,,,0,0,"SBSmc2",1,0,0,"4","C"
"SBC2987","1",1,"Pl",38.80,,13.11,"80",17.10,,84,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,112,14600,80,13.11,18149,"SBS","mc2","01b",,,,12.77,13.41,0,1,0,0,,"check",0,0,"SBSmc2",1,0,0,"4","B"
"SBC2988","1",1,"Pl",28.40,,17.41,"61",19.40,,91,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,112,14601,61,17.41,18150,"SBS","mc2","01b",,,,14.21,14.76,0,1,0,0,,,0,0,"SBSmc2",1,0,0,,"B"
"SBC2989","1",1,"Pl",27.00,,17.47,"80",22.00,,93,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,112,14602,80,17.47,18151,"SBS","mc2","01b",,,,16.33,16.83,0,1,0,0,,,0,0,"SBSmc2",1,0,0,"3","B"
"SBC3109","1",1,"Pl",57.70,,17.46,"68",20.50,,83,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,116,14826,68,17.46,18886,"SBS","mc2","02",,,,15.84,16.44,0,1,0,0,,,0,0,"SBSmc2",1,0,0,"1","B"
"SBC3120","1",1,"Pl",14.40,,21.20,"14",8.40,,20,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,116,14816,14,21.20,18876,"SBS","mc2","12",,,,17.04,20.56,0,1,0,0,,,0,0,"SBSmc2",1,0,0,"7","E"
"SBC3124","1",1,"Pl",21.50,,22.08,"15",9.40,,68,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,116,14820,15,22.08,18880,"SBS","mc2","06",,,,7.55,8.46,0,1,0,0,,,0,0,"ICHvk2",0,0,0,"4","D"
"SBC3125","1",1,"Pl",25.40,,17.51,"20",8.70,,68,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,116,14821,20,17.51,18881,"SBS","mc2","02",,,,6.95,7.88,0,1,0,0,,,0,0,"ESSFmc",0,0,0,"1","A"
"SBC3126","1",1,"Pl",26.40,,18.44,"88",23.90,,115,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,116,14822,88,18.44,18882,"SBS","mc2","06",,,,16.62,16.96,0,1,0,0,,,0,0,"SBSmc2",1,0,0,"4","d"
"SBC3156","1",1,"Pl",36.50,,13.28,"120",20.30,,129,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,118,14969,120,13.28,18960,"SBS","mc2","05",,,,12.91,13.20,0,1,0,0,,,0,0,"SBSmc2",1,0,0,"5","D"
"SBC3172","1",1,"Sx",35.20,,8.51,"122",19.40,,55,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,118,14985,122,8.51,18970,"SBS","mc2","10b",,,,17.94,20.85,0,1,0,0,,,0,0,"SBSmc2",1,0,0,"6","D"
"SBC3209","1",1,"Bl",23.10,,20.23,"96",29.60,,111,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,119,15021,96,20.23,19004,"SBS","mc2","06",,,,18.60,19.66,0,1,0,0,,,0,0,"SBSwk3",0,0,0,"5","C"
"SBC3536","1",1,"Pl",17.10,,23.55,"93",30.00,,17,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,123,15351,93,23.55,19629,"SBS","mc2","05",,,,46.47,49.21,0,1,0,0,,,0,0,"SBSdk",0,0,0,"4","c"
"SBC3548","1",1,"Bl",23.10,,18.60,"88",26.70,,53,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,123,15363,88,18.60,19633,"SBS","mc2","01",,,,25.74,27.71,0,1,0,0,,,0,0,"SBSmc2",1,0,0,"4","c"
"SBC4945","1",1,"Bl",31.80,,17.39,"71",22.40,,49,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,152,17504,71,17.39,22199,"SBS","mc2","10",,,,22.75,25.24,0,1,0,0,,,0,0,"SBSmc2",1,0,0,"7","D"
"SBC4946","1",1,"Pl",19.80,,22.28,"94",28.70,,38,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,152,17505,94,22.28,22200,"SBS","mc2","10",,,,32.87,34.24,0,1,0,0,,,0,0,"SBSmc2",1,0,0,"7","D"
"SBC5899","1",1,"Bl",11.00,,14.18,"120",25.60,,32,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,167,18521,120,14.18,23741,"SBS","mc2","09",,,,33.03,35.58,0,1,0,0,,,0,0,"SBSmc2",1,0,0,"6","D"
"SBC5934","1",1,"Bl",28.00,,14.37,"105",24.20,,55,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,167,18523,105,14.37,23744,"SBS","mc2","10",,,,22.69,24.93,0,1,0,0,,,0,0,"SBSmc2",1,0,0,"5","E"
"SBC5937","1",1,"Sx",37.30,,12.50,"23",5.30,,110,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,167,18526,23,12.33,23747,"SBS","mc2","12",,,,2.61,3.57,0,1,0,0,,,0,0,"SBSmc2",1,0,0,"7","B"
"SBC5946","1",1,"Sx",22.50,,25.64,"27",15.40,,42,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,167,18535,27,25.90,23757,"SBS","mc2","09b",,,,18.04,22.01,0,1,0,0,,,0,0,"SBSmc2",1,0,0,"5","D"
"SBC6027","1",1,"Pl",18.50,,21.75,"15",9.20,,26,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,168,18636,15,21.75,23870,"SBS","mc2","10a",,,,15.34,18.20,0,1,0,0,,,0,0,"SBSmc2",1,0,0,"6","E"
"SBC6029","1",1,"Pl",17.40,,9.97,"53",10.40,,25,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,168,18638,53,9.97,23872,"SBS","mc2","02",,,,17.43,20.30,0,1,0,0,,,0,0,"SBSmc2",1,0,0,"1","B"
"SBC6051","1",1,"Pl",24.20,,12.62,"26",7.30,,54,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,168,18616,26,12.62,23848,"SBS","mc2","12",,,,6.89,8.21,0,1,0,0,,,0,0,"SBSmc2",1,0,0,"6","B"
"SBC6058","1",1,"Pl",19.70,,11.73,"80",15.50,,53,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,168,18623,80,11.73,23856,"SBS","mc2","03",,,,14.96,16.18,0,1,0,0,,,0,0,"SBSmc2",1,0,0,"4","B"
"SBC6076","1",1,"Pl",11.70,,13.64,"67",16.20,,13,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,168,18657,67,13.64,23891,"SBS","mc2","03",,,,34.35,39.09,0,1,0,0,,,0,0,"SBSmc2",1,0,0,"5","B"
"SBC6090","1",1,"Bl",40.50,,2.71,"93",4.70,,114,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,168,18671,93,2.71,23908,"SBS","mc2","12",,,,2.35,2.95,0,1,0,0,,,0,0,"SBSmc2",1,0,0,"7","B"
"SBC6102","1",1,"Bl",8.40,,18.19,"15",6.10,,55,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,168,18683,15,18.19,23920,"SBS","mc2","07",,,,5.54,8.57,0,1,0,0,,,0,0,"SBSmc2",1,0,0,"6","B"
"SBC6104","1",1,"Bl",8.20,,8.48,"22",3.60,,27,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,168,18685,22,8.48,23923,"SBS","mc2","12",,,,7.00,12.78,0,1,0,0,,,0,0,"SBSmc2",1,0,0,"7","B"
"SBC6105","1",1,"Pl",15.60,,13.73,"24",7.50,,16,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,168,18686,24,13.73,23924,"SBS","mc2","12",,,,18.04,22.30,0,1,0,0,,,0,0,"SBSmc2",1,0,0,"7","C"
"SBC6107","1",1,"Pl",14.30,,21.11,"16",9.30,,15,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,168,18688,16,21.11,23927,"SBS","mc2","09b",,,,21.92,26.23,0,1,0,0,,,0,0,"SBSmc2",1,0,0,"5","D"
"SBC6121","1",1,"Pl",25.80,,22.56,"16",10.20,,110,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,168,18702,16,22.56,23944,"SBS","mc2","09b",,,,5.96,6.45,0,1,0,0,,,0,0,"SBSmc2",1,0,0,"5","D"
"SBC6149","1",1,"Pl",11.30,,23.61,"65",26.60,,14,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,168,18730,65,23.61,23981,"SBS","mc2","09",,,,46.12,49.62,0,1,0,0,,,0,0,"SBSmc2",1,0,0,"5","D"
"SBC6170","1",1,"Bl",32.00,,8.46,"106",16.60,,118,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,168,18751,106,8.46,24004,"SBS","mc2","07",,,,7.60,8.98,0,1,0,0,,,0,0,"SBSmc2",1,0,0,"6","B"
"SBC6171","1",1,"Pl",24.40,,17.24,"31",12.20,,32,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,168,18752,31,17.24,24005,"SBS","mc2","10",,,,16.86,19.19,0,1,0,0,,,0,0,"SBSmc2",1,0,0,"7","C"
"SBC6280","1",1,"Pl",16.00,,15.53,"59",17.10,,53,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,172,18899,59,15.53,24194,"SBS","mc2","10",,,,16.53,17.79,0,1,0,0,,,0,0,"SBSmc2",1,0,0,"6","C"
"SBC6362","1",1,"Pl",13.10,,18.73,"37",15.30,,19,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,172,18976,37,18.73,24287,"SBS","mc2","10b",,,,27.54,30.74,0,1,0,0,,,0,0,"SBSmc2",1,0,0,"6","D"
"SBC6510","1",1,"Pl",28.50,,19.44,"16",8.30,,26,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,175,19129,16,19.44,24478,"SBS","mc2","01a",,,,14.07,16.97,0,1,0,0,,,0,0,"SBSmc2",1,0,0,"4","C"
"SBC6510","1",2,"Sx",20.50,,22.86,"14",7.30,,26,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,175,19129,14,23.00,24479,"SBS","mc2","01a",,,,14.47,20.14,0,1,0,0,,,0,0,"SBSmc2",1,0,0,"4","C"
"SBC0326","1",1,"Pl",,,,,,,,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,27,5179,,18.30,4319,"SBS","mc2","02",,,,,,1,1,0,0,,,0,1,,0,0,0,"2","B"
"SBC0327","1",1,"Pl",,,,,,,,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,27,5180,,21.34,4320,"SBS","mc2","01",,,,,,1,1,0,0,,,0,1,,0,0,0,"3","B"
"SBC0328","1",1,"Pl",,,,,,,,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,27,5181,,14.31,4321,"SBS","mc2","01",,,,,,1,1,0,0,,,0,1,,0,0,0,"3","C"
"SBC0329","1",1,"Pl",,,,,,,,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,27,5182,,12.70,4322,"SBS","mc2","01",,,,,,1,1,0,0,,,0,1,,0,0,0,"3","C"
"SBC0330","1",1,"Pl",,,,,,,,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,27,5183,,15.63,4323,"SBS","mc2","01",,,,,,1,1,0,0,,,0,1,,0,0,0,"3","C"
"SBC0332","1",1,"Pl",,,,,,,,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,27,5185,,13.32,4325,"SBS","mc2","02",,,,,,1,1,0,0,,,0,1,,0,0,0,"1","A"
"SBC0333","1",1,"Pl",,,,,,,,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,27,5186,,14.74,4326,"SBS","mc2","02",,,,,,1,1,0,0,,,0,1,,0,0,0,"1","A"
"SBC0334","1",1,"Pl",,,,,,,,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,27,5187,,19.41,4327,"SBS","mc2","01",,,,,,1,1,0,0,,,0,1,,0,0,0,"4","C"
"SBC0335","1",1,"Pl",,,,,,,,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,27,5188,,20.16,4328,"SBS","mc2","01",,,,,,1,1,0,0,,,0,1,,0,0,0,"4","D"
"SBC0336","1",1,"Pl",,,,,,,,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,27,5189,,19.15,4329,"SBS","mc2","01",,,,,,1,1,0,0,,,0,1,,0,0,0,"4","C"
"SBC0337","1",1,"Pl",,,,,,,,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,27,5190,,20.27,4330,"SBS","mc2","05",,,,,,1,1,0,0,,,0,1,,0,0,0,"4","D"
"SBC0338","1",1,"Pl",,,,,,,,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,27,5191,,13.68,4331,"SBS","mc2","03",,,,,,1,1,0,0,,,0,1,,0,0,0,"4","B"
"SBC0339","1",1,"Pl",,,,,,,,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,27,5192,,12.68,4332,"SBS","mc2","03",,,,,,1,1,0,0,,,0,1,,0,0,0,"5","B"
"SBC0340","1",1,"Pl",,,,,,,,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,27,5193,,13.64,4333,"SBS","mc2","02",,,,,,1,1,0,0,,,0,1,,0,0,0,"2","B"
"SBC2921","1",1,"Pl",19.40,,19.44,"25",11.90,,25,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,112,14534,,,,"SBS","mc2","01b",,,,19.44,22.19,0,1,0,0,,,0,0,"SBSmc2",1,0,0,,"C"
"SBC2923","1",1,"Pl",11.20,,20.90,"15",8.70,,15,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,112,14536,,,,"SBS","mc2","01b",,,,20.90,25.26,0,1,0,0,,,0,0,"SBSmc2",1,0,0,"4","C"
"SBC2923","1",2,"Sx",15.10,,19.27,"21",8.40,,21,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,112,14536,,,,"SBS","mc2","01b",,,,19.27,25.75,0,1,0,0,,,0,0,"SBSmc2",1,0,0,"4","C"
"SBC2924","1",1,"Pl",33.60,,16.61,"68",19.60,,68,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,112,14537,,,,"SBS","mc2","01b",,,,16.61,17.44,0,1,0,0,,,0,0,"SBSmc2",1,0,0,"4","C"
"SBC2927","1",1,"Pl",29.90,,16.49,"91",22.00,,91,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,112,14540,,,,"SBS","mc2","01b",,,,16.49,16.99,0,1,0,0,,,0,0,"SBSmc2",1,0,0,"4","C"
"SBC2927","1",2,"Sx",18.40,,12.21,"80",18.50,,80,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,112,14540,,,,"SBS","mc2","01b",,,,12.21,14.09,0,1,0,0,,,0,0,"SBSmc2",1,0,0,"4","C"
"SBC2935","1",1,"Hw",25.40,,20.79,"68",25.80,,68,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,112,14548,,,,"SBS","mc2","01b",,,,20.79,21.91,0,1,0,0,,,0,0,"SBSmc2",1,0,0,"3","B"
"SBC2935","1",2,"Ep",16.20,,19.71,"59",21.30,,59,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,112,14548,,,,"SBS","mc2","01b",,,,19.71,20.16,0,1,0,0,,,0,0,"SBSmc2",1,0,0,"3","B"
"SBC2935","1",3,"Pl",33.30,,26.39,"74",30.90,,74,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,112,14548,,,,"SBS","mc2","01b",,,,26.39,27.02,0,1,0,0,,,0,0,"SBSmc2",1,0,0,"3","B"
"SBC2936","1",1,"Hw",29.20,,17.85,"74",23.80,,74,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,112,14549,,,,"SBS","mc2","01b",,,,17.85,19.01,0,1,0,0,,,0,0,"SBSmc2",1,0,0,"4","B"
"SBC2936","1",2,"Ep",14.80,,24.09,"29",18.60,,29,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,112,14549,,,,"SBS","mc2","01b",,,,24.09,24.99,0,1,0,0,,,0,0,"SBSmc2",1,0,0,"4","B"
