"Unit","SImin","SImean","SImax","MeanPlotSiteIndex","Spp"
"ESSFwc2/07",16.6771573477642,16.8514388939201,17.0257204400759,18,"Pl"
"ESSFwc2/07",16.6771573477642,16.8514388939201,17.0257204400759,18,"Pl"
"ESSFwc2/08",13.5887668254318,15.3976679479748,17.0257204400759,12,"Pl"
"ESSFwc2/08",13.5887668254318,15.3976679479748,17.0257204400759,12,"Pl"
"ESSFwc2/08",13.5887668254318,15.3976679479748,17.0257204400759,12,"Pl"
"ESSFwc2/09",12.0796012936009,12.8341840595164,13.5887668254318,12,"Pl"
"ESSFwc2/09",12.0796012936009,12.8341840595164,13.5887668254318,12,"Pl"
"ESSFwc2/09",12.0796012936009,12.8341840595164,13.5887668254318,12,"Pl"
"ESSFwc2/10",12.0796012936009,13.5710378603438,14.2990271786271,NA,"Pl"
"ESSFwc4/101",18.0573763634034,18.9223977254548,19.4566835723915,NA,"Pl"
"ESSFwc4/102",16.5570910463817,17.0985162929932,17.6399415396047,NA,"Pl"
"ESSFwc4/103",17.6399415396047,18.3787968528957,19.2531332405696,NA,"Pl"
"ESSFwc4/110",19.4566835723915,19.7277881997451,19.8633405134219,NA,"Pl"
"ESSFwc4/111",15.8535612963371,17.9639459393039,19.8633405134219,NA,"Pl"
"ESSFwc4/112",15.8535612963371,16.5780975024298,16.8362647328409,NA,"Pl"
"ICHmc1a/01",20.1599331881197,20.8984833289041,22.0035808463653,21,"Pl"
"ICHmc1a/02",22.2362097970189,22.4494666817603,22.7009605867679,21,"Pl"
"ICHmc1a/03",21.970765858709,22.3006691666454,22.9126330056707,24,"Pl"
"MSmw2/01",14.7038812014384,15.8354209060259,17.1560561874441,NA,"Pl"
"MSmw2/04",13.5432195031712,14.9240289494672,16.8237680159794,NA,"Pl"
"MSmw2/05",15.0066820122629,16.1263530851517,17.4502663222412,NA,"Pl"
"MSmw2/06",16.8237680159794,17.7148073559689,18.2707180791904,NA,"Pl"
"MSmw2/02",13.5432195031712,13.708235584125,13.9670930947652,NA,"Pl"
"MSmw2/03",13.5432195031712,14.2812176265241,16.0768997572934,NA,"Pl"
"MSmw2/07",15.1200742678043,17.0997669561889,18.2707180791904,NA,"Pl"
"CWHdmz/101",NA,NA,NA,NA,"Pl"
"CWHdmz/102",NA,NA,NA,NA,"Pl"
"CWHdmz/110",NA,NA,NA,NA,"Pl"
"CWHdmz/111",NA,NA,NA,NA,"Pl"
"CWHwh1/101",17.1975012984794,17.9588725437344,18.5301748308491,NA,"Pl"
"CWHwh1/102",15.4504823783518,16.6853318827088,18.3363173719711,NA,"Pl"
"CWHwh1/105",18.0271684852968,18.7431969634513,19.1984282146369,NA,"Pl"
