Unit,SImin,SImean,SImax,MeanPlotSiteIndex,Spp
CWHdm/07,22.36273748,22.88419372,23.54037081,NA,Pl
CWHds1/07,14.98055559,15.15493828,15.32932098,NA,Pl
CWHvm1/07,12.86777599,14.04113317,15.32932098,NA,Pl
CWHvm1/08,12.86777599,14.04113317,15.32932098,NA,Pl
CWHvmz/111,17.15519935,18.7095197,19.5841251,NA,Pl
CWHdm/11,15.19835205,15.96926091,16.74016977,16,Pl
CWHds1/11,9.897058072,10.3990684,10.90107873,16,Pl
CWHvm1/13,9.897058072,10.3990684,10.90107873,12,Pl
CWHvm1/13,9.897058072,10.3990684,10.90107873,12,Pl
CWHdm/12,18.79136102,19.49829781,19.94321695,NA,Pl
CWHds1/12,12.2367998,12.69715197,12.98688013,NA,Pl
CWHvm1/14,12.2367998,12.69715197,12.98688013,NA,Pl
CWHdmz/101,20.28751787,20.91991828,21.40368098,NA,Pl
CWHdmz/102,17.00657949,18.35460578,20.03351992,NA,Pl
CWHdmz/110,20.86409941,22.37810141,23.39819498,NA,Pl
CWHdmz/111,19.70260338,21.48772734,22.49220434,NA,Pl
CWHds2/01,18.72355746,19.788396,20.70458794,NA,Pl
CWHds2/03,16.71278378,17.79192173,19.21430517,16,Pl
CWHmm2/01,15.80810141,16.9687279,18.30899805,NA,Pl
CWHmm2/03,15.23342674,16.24149602,17.48066449,NA,Pl
MHmm1/01,13.70083683,14.78554275,16.09656862,NA,Pl
CWHds2/02,16.71278378,16.89847514,17.05123803,12,Pl
CWHmm2/02,14.11042648,14.26720373,14.39617982,16,Pl
MHmm1/02,13.20276791,14.07645871,15.15044252,NA,Pl
CWHds2/04,17.86121601,20.50087105,22.4605919,24,Pl
CWHds2/05,21.03392353,21.90534003,22.77675652,NA,Pl
CWHmm2/04,16.62189097,18.14350613,19.23017449,NA,Pl
CWHmm2/05,17.75871904,18.7581202,19.44610568,NA,Pl
MHmm1/03,15.39143161,16.38316843,16.85388484,NA,Pl
CWHds2/06,18.76260235,20.42127642,21.99756345,NA,Pl
CWHmm2/06,15.8410666,17.24146756,18.57231002,NA,Pl
MHmm1/04,13.72940766,14.94313122,16.09656862,NA,Pl
CWHds2/07,22.47083338,22.73240742,22.99398147,NA,Pl
CWHmm2/08,18.44238944,18.87243066,19.41357521,NA,Pl
MHmm1/05,16.4428807,16.63428574,16.82569078,NA,Pl
CWHmm2/07,14.88051962,16.36335651,17.8622217,NA,Pl
MHmm1/06,10.86315819,12.08654597,13.43129352,NA,Pl
MHmm1/07,14.12386238,14.18922762,14.25459286,NA,Pl
CWHds2/11,14.84558711,15.5986026,16.3516181,16,Pl
CWHmm2/09,12.53397209,13.1697351,13.80549811,16,Pl
MHmm1/08,10.86315819,11.4141722,11.96518621,NA,Pl
CWHds2/12,18.3551997,19.04572796,19.4803202,NA,Pl
CWHmm2/10,15.49710086,16.08010656,16.44702818,NA,Pl
MHmm1/09,13.43129352,13.93658292,14.25459286,NA,Pl
CWHmm1/01,17.26496426,18.53255321,19.99634167,NA,Pl
CWHmm1/03,16.63732799,17.73830019,19.0916695,NA,Pl
