Unit,SImin,SImean,SImax,MeanPlotSiteIndex,Spp,Diff,Mean,SD
ICHdw1/101,NA,NA,NA,NA,Lw,#VALUE!,-0.840533946,3.792588427
CWHxm1/11,15.29748835,16.07342572,16.84936309,NA,Pl,#VALUE!,,
CWHvm1/14,15.95539651,16.05648604,16.17560057,NA,Bl,#VALUE!,,
CWHmsz/102,13.78615071,16.05483703,18.89894282,NA,Fd,#VALUE!,,
CWFwmz/101,14.85295236,16.04794731,17.3721835,NA,Sx,#VALUE!,,
IDFww1/03,14.29320815,16.03494481,17.75309653,NA,Pl,#VALUE!,,
IGFdmz/103,15.51089517,16.0190164,16.82482662,NA,Bl,#VALUE!,,
CWFwsz/101,15.7349608,16.0184467,16.20169009,NA,Py,#VALUE!,,
CWHdm/11,14.71790913,16.01082617,17.3037432,NA,Bl,#VALUE!,,
ICHdw1/103,13.88974734,16.0076224,18.99566912,NA,Cw,#VALUE!,,
MSdmz/110,14.88855965,16.00658934,17.36244629,NA,Bl,#VALUE!,,
IGFdmz/101,15.11057894,16.00072206,16.82482662,NA,Bl,#VALUE!,,
CWHvm1/11,15.95539651,15.99692878,16.03846104,NA,Bl,#VALUE!,,
CWHms2/11,15.88890053,15.98956876,16.10818687,NA,Bl,#VALUE!,,
CWHms1/04,15.05444831,15.96446772,16.78219421,NA,Bl,#VALUE!,,
CWHmm2/03,11.14195314,15.96341059,20.54687168,NA,Hw,#VALUE!,,
CWHmm1/03,11.14195314,15.96341059,20.54687168,NA,Hw,#VALUE!,,
CDFmm/03,14.85838317,15.96207495,17.06576672,NA,Sx,#VALUE!,,
CWHmm2/07,14.60406595,15.9600307,17.33412643,NA,Sx,#VALUE!,,
CWHxm2/02,15.71681627,15.9595139,16.3785321,NA,Bl,#VALUE!,,
MSmw2/05,14.75849719,15.95301529,17.26717859,NA,Hw,#VALUE!,,
CWHmhz/102,15.44239489,15.94827211,16.75052366,NA,Bl,#VALUE!,,
CWHvh1/03,14.67080016,15.94653244,17.01548724,NA,Sx,#VALUE!,,
CWHvm1/11,15.85111683,15.9324005,16.01368417,NA,Sx,#VALUE!,,
CWHxm2/03,15.11984178,15.92994601,16.67591758,NA,Bl,#VALUE!,,
CDFdmz/101,15.29804531,15.92913515,16.82844454,NA,Fd,#VALUE!,,
MHmm1/04,15.26275648,15.92000445,16.35873187,NA,Hw,#VALUE!,,
ICHdw1/104,14.69942016,15.91592336,16.97643844,NA,Sx,#VALUE!,,
CWHdsz/101,14.91795572,15.90082661,16.82600888,NA,Bl,#VALUE!,,
CWHxm2/01,15.11984178,15.90037811,16.67591758,NA,Bl,#VALUE!,,
IDFww/01,15.08200768,15.88125591,16.92048947,NA,Bl,#VALUE!,,
MSmw2/01,14.27263656,15.87173197,16.94569097,NA,Sx,#VALUE!,,
CWHds2/12,15.45572972,15.87154483,16.16148628,NA,Sx,#VALUE!,,
CWHvm2/11,15.29599975,15.87143997,16.23360016,NA,Pl,#VALUE!,,
CWHvh1/13,15.29599975,15.87143997,16.23360016,NA,Pl,#VALUE!,,
CWHwm/09,15.29599975,15.87143997,16.23360016,NA,Pl,#VALUE!,,
CWHws2/11,15.29599975,15.87143997,16.23360016,NA,Pl,#VALUE!,,
CDFmm/11,15.29599975,15.87143997,16.23360016,NA,Pl,#VALUE!,,
CWHvm2/05,15.18986171,15.86919741,16.42611554,NA,Bl,#VALUE!,,
CWHmm2/05,14.96071006,15.86506313,16.67769795,NA,Bl,#VALUE!,,
MSmw2/05,14.27263656,15.85996873,17.55653085,NA,Sx,#VALUE!,,
CWHds1/11,15.35648609,15.84480863,16.33313116,NA,Hw,#VALUE!,,
CDFdmz/101,15.56148793,15.84184849,16.02307169,NA,Py,#VALUE!,,
CWHvh1/01,14.72750881,15.84169498,16.7446842,NA,Bl,#VALUE!,,
CWHdsz/102,15.3131689,15.81481281,16.61035091,NA,Bl,#VALUE!,,
CWHvm1/06,13.75757329,15.79352891,18.69097696,NA,Sx,#VALUE!,,
CWHmm1/12,15.37908747,15.79284063,16.08134431,NA,Sx,#VALUE!,,
CWHvmz/102,13.99582011,15.7858676,17.53062632,NA,Sx,#VALUE!,,
MHmm1/04,14.26350331,15.78401158,17.22336206,NA,Sx,#VALUE!,,
CWFwsz/101,15.1192594,15.74297379,16.63177308,NA,Fd,#VALUE!,,
CWHmsy/101,14.72762205,15.74289376,17.45577286,NA,Cw,#VALUE!,,
CWHvm1/06,13.04646056,15.73885446,17.57173376,NA,Bl,#VALUE!,,
CWHmm1/03,14.21789974,15.72916772,17.39682687,NA,Sx,#VALUE!,,
CWHvm1/14,15.31438199,15.72639433,16.01368417,NA,Sx,#VALUE!,,
ICHxw/103,15.04092274,15.71647897,16.39203519,NA,Cw,#VALUE!,,
CWHdsz/101,12.907814,15.7111879,18.90973068,NA,Cw,#VALUE!,,
CWHvmy/101,15.03669022,15.70939459,16.32634454,NA,Bl,#VALUE!,,
CWHms2/11,15.29026149,15.70162491,15.98846226,NA,Sx,#VALUE!,,
CWHvh1/18,15.56916449,15.64900232,15.72884015,NA,Sx,#VALUE!,,
CWHms2/03,14.13578051,15.63831976,17.29634691,NA,Sx,#VALUE!,,
CWHvmz/101,14.49639271,15.61494477,16.57367628,NA,Bl,#VALUE!,,
CWHms1/10,15.13062896,15.61176943,16.09290991,NA,Hw,#VALUE!,,
CWHms2/10,15.13062896,15.61176943,16.09290991,NA,Hw,#VALUE!,,
CWHwm/03,14.45323057,15.61086724,16.4576638,NA,Bl,#VALUE!,,
IGFmwz/101,13.27107912,15.59666523,18.37229256,NA,Cw,#VALUE!,,
CWHmhz/103,14.40070827,15.59047861,16.31410433,NA,Sx,#VALUE!,,
CWHmm1/01,14.37029773,15.57696565,16.88694296,NA,Bl,#VALUE!,,
MSdmz/102,15.1889118,15.57641135,16.23262995,NA,Pl,#VALUE!,,
MSdmz/103,15.1889118,15.57641135,16.23262995,NA,Pl,#VALUE!,,
CWHds1/11,14.31540309,15.57296137,16.83051965,NA,Bl,#VALUE!,,
CWHwm/02,14.31792075,15.56296761,16.60621065,NA,Sx,#VALUE!,,
CWHvm2/03,14.30828582,15.55249485,16.59503586,NA,Sx,#VALUE!,,
ICHdw1/103,14.92255605,15.53815585,16.41539175,NA,Fd,#VALUE!,,
CWHms1/03,13.57540659,15.51448724,17.34225083,NA,Cw,#VALUE!,,
CWHvh1/11,13.51285992,15.51260091,18.35851049,NA,Sx,#VALUE!,,
CWFwmz/103,14.7308001,15.51036919,16.66056339,NA,Fd,#VALUE!,,
CWHws2/06,15.18844951,15.49789759,15.94447889,NA,Bl,#VALUE!,,
CWFwsz/103,14.70534452,15.48356647,16.63177308,NA,Fd,#VALUE!,,
IGFmwz/101,14.3150474,15.46676518,16.7430437,NA,Sx,#VALUE!,,
CWHmhz/103,14.60447848,15.45853408,16.43186678,NA,Bl,#VALUE!,,
MHmm1/01,13.76367124,15.45760306,17.22336206,NA,Sx,#VALUE!,,
MSmw2/01,14.75849719,15.4482447,17.28053684,NA,Hw,#VALUE!,,
CWHvh1/13,15.04197683,15.44666049,15.72884015,NA,Sx,#VALUE!,,
CWHmsz/102,14.30963348,15.44388638,16.85655411,NA,Pl,#VALUE!,,
CWHxm2/11,14.96712614,15.44306737,15.91900861,NA,Hw,#VALUE!,,
ICHdwz/101,9.773743468,15.39406571,20.78257512,NA,Hw,#VALUE!,,
CWHvh1/11,12.37132259,15.39114363,18.33130287,NA,Pl,#VALUE!,,
IGFmmz/101,14.2441327,15.39014504,16.66010105,NA,Sx,#VALUE!,,
CWHms1/05,13.9988897,15.37902698,16.35850761,NA,Bl,#VALUE!,,
CWHds2/02,15.13330312,15.3669902,15.77045164,NA,Bl,#VALUE!,,
ICHxw/103,15.16713634,15.34701891,15.52690148,NA,Fd,#VALUE!,,
CWHms2/01,14.15218607,15.34053924,16.63063378,NA,Bl,#VALUE!,,
IGFmmz/101,13.05121993,15.33827855,18.06792264,NA,Cw,#VALUE!,,
CWHmsy/102,14.94622487,15.32753299,15.97326659,NA,Pl,#VALUE!,,
CWHmm2/06,14.24454215,15.32219025,16.19556729,NA,Bl,#VALUE!,,
CWHds2/01,14.55849231,15.31004993,16.05679619,NA,Bl,#VALUE!,,
CDFdmz/101,15.08464145,15.30706249,15.55982202,NA,Sx,#VALUE!,,
CWHvh1/13,15.20442317,15.30075472,15.41426288,NA,Bl,#VALUE!,,
CWHmm2/04,14.48799931,15.2986169,16.06844059,NA,Bl,#VALUE!,,
CWHms1/11,14.89453723,15.29525423,15.574668,NA,Sx,#VALUE!,,
CWHmsy/101,14.6388645,15.29377113,15.89439844,NA,Bl,#VALUE!,,
CWHdmz/102,13.34969821,15.28146336,18.4811317,NA,Cw,#VALUE!,,
MSdmz/101,14.3323561,15.2766447,16.16550924,NA,Bl,#VALUE!,,
CWHmm2/10,14.8611143,15.2609321,15.53971887,NA,Sx,#VALUE!,,
MSmw2/04,13.53958693,15.2508363,16.77348142,NA,Pl,#VALUE!,,
IDFww1/03,13.66636205,15.24769539,16.62556739,NA,Py,#VALUE!,,
CWHmm2/07,13.91172401,15.24434516,16.25664949,NA,Bl,#VALUE!,,
CWHvh1/18,15.20442317,15.24400064,15.2835781,NA,Bl,#VALUE!,,
CWHms1/03,13.76993514,15.23358747,16.84870354,NA,Sx,#VALUE!,,
CWHxm2/03,13.21576298,15.22772338,17.74212781,NA,Sx,#VALUE!,,
MSmw2/07,14.07898443,15.20949511,16.30938701,NA,Bl,#VALUE!,,
CWHmsy/103,14.04681167,15.20734347,15.91318613,NA,Sx,#VALUE!,,
MHmm1/05,15.12826056,15.20253811,15.27681566,NA,Cw,#VALUE!,,
MSmw2/06,13.83067912,15.20048729,16.30938701,NA,Bl,#VALUE!,,
CWHmm2/03,13.73903578,15.19940372,16.81089551,NA,Sx,#VALUE!,,
MSdmz/102,14.71205531,15.19400735,15.95831685,NA,Bl,#VALUE!,,
MSdmz/103,14.71205531,15.19400735,15.95831685,NA,Bl,#VALUE!,,
CWHwm/04,14.20698351,15.18890524,16.4576638,NA,Bl,#VALUE!,,
CWHmm1/02,14.93767808,15.16834433,15.56659032,NA,Bl,#VALUE!,,
CWHvm2/07,14.17974966,15.15978912,16.42611554,NA,Bl,#VALUE!,,
CWHvm2/08,14.17974966,15.15978912,16.42611554,NA,Bl,#VALUE!,,
CWHdmz/102,13.4941274,15.15807871,16.77270302,NA,Sx,#VALUE!,,
CWHds1/02,14.71612821,15.15732546,16.03806466,NA,Cw,#VALUE!,,
CWHds2/02,14.71612821,15.15732546,16.03806466,NA,Cw,#VALUE!,,
CWHmm1/02,14.71612821,15.15732546,16.03806466,NA,Cw,#VALUE!,,
CDFmm/02,14.71612821,15.15732546,16.03806466,NA,Cw,#VALUE!,,
CWHds1/07,14.98055559,15.15493828,15.32932098,NA,Pl,#VALUE!,,
CWHds1/08,14.98055559,15.15493828,15.32932098,NA,Pl,#VALUE!,,
CWHds1/09,14.98055559,15.15493828,15.32932098,NA,Pl,#VALUE!,,
CWHds1/10,14.98055559,15.15493828,15.32932098,NA,Pl,#VALUE!,,
IGFmwz/103,14.38618163,15.14751316,16.27079924,NA,Fd,#VALUE!,,
CMXdmz/101,13.52634453,15.13425897,17.32450314,NA,Fd,#VALUE!,,
CWHvh1/04,14.21897004,15.11773487,15.91420332,NA,Bl,#VALUE!,,
ICHdwz/102,14.35043048,15.10987002,16.23036462,NA,Fd,#VALUE!,,
ICHdwz/103,14.35043048,15.10987002,16.23036462,NA,Fd,#VALUE!,,
CWHvmy/102,14.05219977,15.10956778,16.11709074,NA,Bl,#VALUE!,,
CDFdmz/102,9.635358929,15.10286136,20.40518517,NA,Pl,#VALUE!,,
CWHxm2/11,13.88042191,15.09976861,16.31911531,NA,Bl,#VALUE!,,
IGFmmz/103,14.34074886,15.09967603,16.21941469,NA,Fd,#VALUE!,,
CWHds2/03,14.31215827,15.09907963,15.77045164,NA,Bl,#VALUE!,,
CWHxm2/11,14.36982957,15.09871312,15.82759668,NA,Pl,#VALUE!,,
IDFww1/01,13.62640773,15.0965157,16.68135133,NA,Sx,#VALUE!,,
IGFdmz/101,13.97234216,15.09648758,16.34221171,NA,Sx,#VALUE!,,
CWHvm1/02,14.1580798,15.09065985,15.79702615,NA,Sx,#VALUE!,,
CWHvm1/05,14.68491823,15.08745061,15.35500764,NA,Pl,#VALUE!,,
CDFdmz/102,13.87313297,15.08190706,16.82844454,NA,Fd,#VALUE!,,
CWHwm/09,14.68016944,15.07511917,15.35051151,NA,Sx,#VALUE!,,
MHmm1/01,13.54888347,15.07033367,16.35873187,NA,Hw,#VALUE!,,
CWHvm2/11,14.67029074,15.06497469,15.34018172,NA,Sx,#VALUE!,,
ICHxw/102,15.04092274,15.04176865,15.04261456,NA,Cw,#VALUE!,,
CWFwsz/101,14.81321949,15.03163845,15.27985001,NA,Sx,#VALUE!,,
CWHxm1/03,13.5662677,15.02988736,16.60772833,NA,Sx,#VALUE!,,
CWHvm1/12,13.04646056,15.0039051,16.17560057,NA,Bl,#VALUE!,,
CWHvh1/11,12.43240223,14.99807312,16.7446842,NA,Bl,#VALUE!,,
ICHxw/103,14.88590337,14.98067932,15.07545526,NA,Sx,#VALUE!,,
CWHds2/11,14.5058409,14.96711368,15.42838646,NA,Hw,#VALUE!,,
CWHvm2/04,14.42552468,14.95957668,15.49362868,NA,Bl,#VALUE!,,
ICHxw/102,14.75191075,14.95952355,15.16713634,NA,Fd,#VALUE!,,
CWHvm1/03,14.21141379,14.94505407,15.67399769,NA,Bl,#VALUE!,,
MHmm1/04,13.72940766,14.94313122,16.09656862,NA,Pl,#VALUE!,,
CWHmsy/102,14.4653203,14.93918955,15.69068086,NA,Bl,#VALUE!,,
CWHms2/02,14.71095475,14.93811996,15.33032139,NA,Bl,#VALUE!,,
CMXdmz/102,14.28207671,14.92449202,15.60078974,NA,Fd,#VALUE!,,
CMXdmz/103,14.28207671,14.92449202,15.60078974,NA,Fd,#VALUE!,,
BGdwz/Gg,12.41830768,14.92164445,18.84413703,NA,Py,#VALUE!,,
IGFdmz/103,14.16662137,14.91633354,16.02247616,NA,Fd,#VALUE!,,
CWHms2/06,14.56245459,14.90202315,15.32932098,NA,Pl,#VALUE!,,
CWHmhz/102,14.15122523,14.90012262,16.0050631,NA,Fd,#VALUE!,,
CWHms1/11,14.797958,14.89171428,15.00218799,NA,Bl,#VALUE!,,
CWHmm1/03,14.127148,14.87579488,15.84923334,NA,Bl,#VALUE!,,
CWHdsz/102,14.12218037,14.86954068,15.9722133,NA,Fd,#VALUE!,,
MSdmz/101,12.20416285,14.8547148,17.87889356,NA,Cw,#VALUE!,,
CWHws2/04,14.00254815,14.84898173,15.60957118,NA,Bl,#VALUE!,,
CWHxm1/02,14.45154438,14.84020508,15.21075538,NA,Fd,#VALUE!,,
CMXwmz/102,13.40786361,14.83439461,17.17275312,NA,Fd,#VALUE!,,
CWHxm2/03,12.43255171,14.82372218,17.09302644,NA,Cw,#VALUE!,,
CWHvh1/02,13.90624242,14.82223416,15.51603594,NA,Sx,#VALUE!,,
CWHds1/03,13.37835611,14.82170261,16.37768829,NA,Sx,#VALUE!,,
CWHms2/04,14.02261569,14.81176148,15.35500764,NA,Pl,#VALUE!,,
CWHmm2/10,14.70581681,14.79898931,14.90877514,NA,Bl,#VALUE!,,
CWFwmz/103,13.97642689,14.79807461,15.32083451,NA,Sx,#VALUE!,,
IGFmwz/103,13.27107912,14.78910883,18.1495762,NA,Cw,#VALUE!,,
MHmm1/01,13.70083683,14.78554275,16.09656862,NA,Pl,#VALUE!,,
CWHvm2/06,13.73497605,14.77407374,15.6162077,NA,Bl,#VALUE!,,
CWHwm/01,13.31153769,14.75999024,15.64620043,NA,Bl,#VALUE!,,
CWFwsz/103,13.93903879,14.75848854,15.27985001,NA,Sx,#VALUE!,,
CWHxm1/11,14.4636109,14.74994297,15.03627504,NA,Sx,#VALUE!,,
CWHmsz/101,13.79119879,14.74191669,16.34588616,NA,Cw,#VALUE!,,
CDFmm/10,14.4511243,14.73720918,15.02329406,NA,Sx,#VALUE!,,
ICHdw1/103,14.51459636,14.72861216,14.97181997,NA,Sx,#VALUE!,,
MSdmz/102,13.98707395,14.72728429,15.81940769,NA,Fd,#VALUE!,,
MSdmz/103,13.98707395,14.72728429,15.81940769,NA,Fd,#VALUE!,,
CMXdmz/101,13.1677785,14.72556962,16.26598717,NA,Sx,#VALUE!,,
ICHdw1/102,14.51402625,14.71829115,14.92255605,NA,Fd,#VALUE!,,
IDFww1/01,13.78553134,14.71754554,15.62413548,NA,Cw,#VALUE!,,
CWHvm1/12,13.75757329,14.7132862,15.47890655,NA,Sx,#VALUE!,,
CWHdm/11,14.42367581,14.7092173,14.99475878,NA,Sx,#VALUE!,,
MSmw2/03,13.53958693,14.68450743,17.04028723,NA,Pl,#VALUE!,,
MHmm1/07,14.60648766,14.68138893,14.75629021,NA,Sx,#VALUE!,,
CWHmsy/102,13.93161774,14.66889328,15.7566866,NA,Fd,#VALUE!,,
CDFdmz/102,12.9734672,14.65586463,16.22334349,NA,Py,#VALUE!,,
CWHms2/03,13.91272685,14.65001081,15.60867447,NA,Bl,#VALUE!,,
MSmw2/04,12.33051833,14.64305493,16.55368915,NA,Sx,#VALUE!,,
IDFww/03,14.1905522,14.6159924,15.46527664,NA,Cw,#VALUE!,,
CWHmsz/101,13.98388987,14.60949455,15.18324849,NA,Bl,#VALUE!,,
CWHds1/05,14.02261569,14.60356002,15.18450435,NA,Pl,#VALUE!,,
CWHvm1/04,14.02261569,14.60356002,15.18450435,NA,Pl,#VALUE!,,
ICHdwz/102,13.09807142,14.59631142,17.91297024,NA,Cw,#VALUE!,,
ICHdwz/103,13.09807142,14.59631142,17.91297024,NA,Cw,#VALUE!,,
CWHxm2/02,14.21290424,14.59514694,14.95957829,NA,Fd,#VALUE!,,
CWHdsz/101,9.265912223,14.59420968,19.70273902,NA,Hw,#VALUE!,,
CWHwm/08,13.18783266,14.58398223,16.50404413,NA,Sx,#VALUE!,,
CWHvmz/102,13.54727691,14.57165704,15.73970724,NA,Bl,#VALUE!,,
CWHvm1/09,12.86777599,14.56429189,15.35500764,NA,Pl,#VALUE!,,
CWHds1/11,14.26326986,14.54563584,14.82800181,NA,Sx,#VALUE!,,
IGFmmz/103,13.05121993,14.54410076,17.84889597,NA,Cw,#VALUE!,,
CWHds2/11,13.36508798,14.53916439,15.7132408,NA,Bl,#VALUE!,,
CWHvmy/102,12.93239376,14.52707808,16.0744888,NA,Sx,#VALUE!,,
CWHxm1/03,13.58738382,14.50600163,15.39956063,NA,Cw,#VALUE!,,
MHmm1/09,14.11189721,14.49155836,14.75629021,NA,Sx,#VALUE!,,
CWHmsy/103,13.68042072,14.48043833,15.39218611,NA,Bl,#VALUE!,,
CWHvm1/02,13.97095243,14.47758985,15.07055591,NA,Bl,#VALUE!,,
CMXwmz/102,12.94781267,14.46702636,15.90673153,NA,Py,#VALUE!,,
CWHvm2/02,13.56262023,14.45597789,15.13263588,NA,Sx,#VALUE!,,
ICHxw/102,14.00743334,14.44666836,14.88590337,NA,Sx,#VALUE!,,
CWHvm2/01,13.2607093,14.43648865,15.6162077,NA,Bl,#VALUE!,,
MHmm1/02,13.04638784,14.43313191,15.96338099,NA,Sx,#VALUE!,,
CWHds2/03,13.02313452,14.42815734,15.94282856,NA,Sx,#VALUE!,,
IGFmwz/102,13.91106278,14.39316438,15.30621072,NA,Pl,#VALUE!,,
CWHxm2/11,14.08992199,14.36885624,14.6477905,NA,Sx,#VALUE!,,
MHmm1/05,14.06663057,14.35474057,14.64285057,NA,Bl,#VALUE!,,
CWFwmz/102,13.73473411,14.35252967,15.00290913,NA,Fd,#VALUE!,,
CWHmm1/11,13.19232029,14.35121966,15.51011903,NA,Bl,#VALUE!,,
IGFdmz/101,12.20857873,14.3479753,16.90138219,NA,Cw,#VALUE!,,
MSmw2/02,13.61018794,14.33045308,15.39314887,NA,Fd,#VALUE!,,
CWFwsz/102,13.71099979,14.32772776,14.97698333,NA,Fd,#VALUE!,,
CWHws2/05,13.02074464,14.30444752,15.21548885,NA,Bl,#VALUE!,,
CWHwm/09,14.20698351,14.29699552,14.40305733,NA,Bl,#VALUE!,,
CWHms1/01,13.18048751,14.28724756,15.48876335,NA,Bl,#VALUE!,,
CMXwmz/102,12.33519589,14.26959886,16.04996314,NA,Sx,#VALUE!,,
CWHvm2/11,14.17974966,14.26958913,14.37544762,NA,Bl,#VALUE!,,
IGFmwz/103,13.47026561,14.26215707,14.76598503,NA,Sx,#VALUE!,,
CWHmhz/103,13.05908328,14.25781848,16.79823812,NA,Cw,#VALUE!,,
CWHvh1/03,13.54252456,14.24163456,14.93626896,NA,Bl,#VALUE!,,
IGFmmz/102,13.74774699,14.22418872,15.1265159,NA,Pl,#VALUE!,,
ICHdwz/102,13.4177558,14.2065603,14.70842425,NA,Sx,#VALUE!,,
ICHdwz/103,13.4177558,14.2065603,14.70842425,NA,Sx,#VALUE!,,
CMXdmz/101,12.83422696,14.20475362,15.57254776,NA,Py,#VALUE!,,
MHmm1/03,12.71914943,14.20235869,15.27681566,NA,Cw,#VALUE!,,
CWHmm2/01,13.09841769,14.19828638,15.39232079,NA,Bl,#VALUE!,,
CWHxm1/02,13.5662677,14.19466335,14.60065215,NA,Sx,#VALUE!,,
IGFdmz/102,13.80880115,14.19278894,14.76742605,NA,Py,#VALUE!,,
CWHvm1/13,13.04646056,14.19254666,15.33863276,NA,Bl,#VALUE!,,
IGFmmz/103,13.40353584,14.19150438,14.69283645,NA,Sx,#VALUE!,,
MHmm1/07,14.12386238,14.18922762,14.25459286,NA,Pl,#VALUE!,,
CDFmm/02,13.55455579,14.18240894,14.58804725,NA,Sx,#VALUE!,,
CWHds2/11,13.88455208,14.15942069,14.43428929,NA,Sx,#VALUE!,,
CWHdm/02,13.52881024,14.15547085,14.56033868,NA,Sx,#VALUE!,,
CWHmsz/102,12.58896514,14.14130152,15.64761968,NA,Sx,#VALUE!,,
CWHms2/10,12.99208791,14.13339757,15.27470722,NA,Bl,#VALUE!,,
MSdmz/101,8.965315388,14.12075676,19.06355954,NA,Hw,#VALUE!,,
CWHvmz/102,11.75054252,14.11289469,17.21434739,NA,Cw,#VALUE!,,
CWHvm2/09,13.17895819,14.09447579,14.82789574,NA,Sx,#VALUE!,,
IDFww1/02,13.51253856,14.0924909,14.7601975,NA,Fd,#VALUE!,,
CWHmm1/11,13.81570103,14.08920661,14.36271219,NA,Sx,#VALUE!,,
ICHdw1/102,13.65803848,14.08631742,14.51459636,NA,Sx,#VALUE!,,
BGdwz/Gg,8.934116073,14.08622116,23.91072317,NA,Sx,#VALUE!,,
MHmm1/02,13.20276791,14.07645871,15.15044252,NA,Pl,#VALUE!,,
MSmw2/05,12.65846354,14.06048646,15.4022138,NA,Cw,#VALUE!,,
CWHmsz/102,13.06832895,14.05166488,14.98864568,NA,Bl,#VALUE!,,
IGFmmz/102,13.66139161,14.04128031,14.60978314,NA,Py,#VALUE!,,
CWHvm1/07,12.86777599,14.04113317,15.32932098,NA,Pl,#VALUE!,,
CWHvm1/08,12.86777599,14.04113317,15.32932098,NA,Pl,#VALUE!,,
CWHvm1/10,12.86777599,14.04113317,15.32932098,NA,Pl,#VALUE!,,
CWHvm1/13,13.75757329,14.02992813,14.30228297,NA,Sx,#VALUE!,,
CWHms2/10,13.7359048,14.00783068,14.27975655,NA,Sx,#VALUE!,,
IGFmwz/102,13.62292999,14.00174917,14.56865147,NA,Py,#VALUE!,,
CWHds1/02,13.37835611,13.99804761,14.3984129,NA,Sx,#VALUE!,,
CWHxm1/02,13.58738382,13.99474071,14.80792618,NA,Cw,#VALUE!,,
MSmw2/03,12.33051833,13.99418146,16.94569097,NA,Sx,#VALUE!,,
MHmm1/09,13.43129352,13.93658292,14.25459286,NA,Pl,#VALUE!,,
IGFdmz/103,13.14778463,13.92071803,14.41248425,NA,Sx,#VALUE!,,
CWHms1/02,13.70089077,13.91245866,14.27773128,NA,Bl,#VALUE!,,
CWHws2/02,13.54463628,13.90890654,14.25620292,NA,Fd,#VALUE!,,
IDFww/03,13.29185712,13.90754195,14.30531864,NA,Sx,#VALUE!,,
CWHmhz/102,13.12517142,13.89677544,14.38769585,NA,Sx,#VALUE!,,
ICHdw1/102,13.88974734,13.8905285,13.89130967,NA,Cw,#VALUE!,,
MSmw2/02,13.53958693,13.8850089,14.46997041,NA,Pl,#VALUE!,,
MHmm1/03,12.85944944,13.87610311,14.64285057,NA,Bl,#VALUE!,,
CWHxm2/04,2.415158331,13.87330957,22.10421725,NA,Hw,#VALUE!,,
IDFww1/03,12.79752629,13.85264161,15.25385265,NA,Fd,#VALUE!,,
CWHdsz/102,13.08251153,13.85160766,14.34093247,NA,Sx,#VALUE!,,
CWHws2/11,13.7639796,13.85118484,13.95393941,NA,Bl,#VALUE!,,
CWHxm2/02,13.21576298,13.8279231,14.22342257,NA,Sx,#VALUE!,,
CWHmm2/02,13.6155806,13.82583114,14.18882934,NA,Bl,#VALUE!,,
CWHvh1/02,13.313381,13.7961725,14.3612294,NA,Bl,#VALUE!,,
CWHvh1/12,13.51285992,13.78037024,14.04788056,NA,Sx,#VALUE!,,
MHmm1/04,13.60998175,13.73370945,13.8939595,NA,Cw,#VALUE!,,
CWHxm1/11,12.03752175,13.70803284,15.37854394,NA,Cw,#VALUE!,,
IDFww/01,9.562060702,13.69985129,17.63339263,NA,Hw,#VALUE!,,
CWHwm/08,11.61681253,13.68776442,14.99979107,NA,Bl,#VALUE!,,
CWHms1/03,9.550245545,13.68292336,17.6116043,NA,Hw,#VALUE!,,
CWHms2/03,9.550245545,13.68292336,17.6116043,NA,Hw,#VALUE!,,
CWHds1/04,11.90747734,13.66724737,14.97372793,NA,Pl,#VALUE!,,
MHmm1/07,13.52653206,13.65794741,13.78936275,NA,Hw,#VALUE!,,
CWHms1/10,13.38040854,13.64529675,13.91018497,NA,Sx,#VALUE!,,
CWHms1/03,12.95746972,13.64413127,14.53697245,NA,Bl,#VALUE!,,
MSdmz/102,12.88407285,13.64150313,14.12340575,NA,Sx,#VALUE!,,
MSdmz/103,12.88407285,13.64150313,14.12340575,NA,Sx,#VALUE!,,
CWHds2/02,13.02313452,13.62637201,14.01610681,NA,Sx,#VALUE!,,
CWHmm2/09,13.35038327,13.61467708,13.87897089,NA,Sx,#VALUE!,,
CWHds1/06,12.50840156,13.61418428,14.6650423,NA,Pl,#VALUE!,,
CWHvm1/01,12.50840156,13.60978409,14.6650423,NA,Pl,#VALUE!,,
IGFdmz/103,12.20857873,13.60507294,16.6964968,NA,Cw,#VALUE!,,
MSmw2/05,12.54010036,13.59308737,14.73622631,NA,Bl,#VALUE!,,
IGFdmz/102,13.1218163,13.57656579,14.43781029,NA,Pl,#VALUE!,,
CWHmm2/03,12.87678855,13.55917452,14.44645632,NA,Bl,#VALUE!,,
CWHmm1/02,12.95855509,13.55880122,13.9466034,NA,Sx,#VALUE!,,
CWHmsy/102,12.80262107,13.55526296,14.03411903,NA,Sx,#VALUE!,,
CWHvh1/12,12.43240223,13.52454545,14.61668867,NA,Bl,#VALUE!,,
CWFwsz/102,13.11808991,13.52360035,14.19385148,NA,Py,#VALUE!,,
CWHmhz/102,12.13407343,13.52204526,16.59460308,NA,Cw,#VALUE!,,
CWFwmz/102,13.09691891,13.5017749,14.17094433,NA,Py,#VALUE!,,
CWHms2/02,12.88370953,13.48048878,13.86605111,NA,Sx,#VALUE!,,
IDFww1/02,13.29511722,13.47966794,13.75073683,NA,Py,#VALUE!,,
MSmw2/01,12.54010036,13.47134965,14.3230129,NA,Bl,#VALUE!,,
MSmw2/03,12.54010036,13.46527648,14.3230129,NA,Bl,#VALUE!,,
MSmw2/02,13.0352193,13.46223989,14.13943569,NA,Bl,#VALUE!,,
