"PlotNumber","SubPlot","MeasurementID","TreeNum","TreeSpp","DBH","DBHClass","TotalHtCalc","HeightClass","CountAge","CountHT","TotalAge","AgeNote","TreeHealth","TreeOrigin","Conks","BlindConks","Scars","ForkOrCrook","FrostCrack","Mistletoe","RottenBranch","DeadOrBrokenTop","DamageType","DamageSeverity","CrownClass","Ht2LiveCrown","Appearance","CrownCondition","BarkRetention","WoodCondition","LichenLoading","MossLoading","WildLifeUse","TreeNotes","LiveDead","CuVolume","SPH","BasalArea","SiteIndexID","SiteIndex"
"SBC6437","1",0,1,"Pl",22.00000,,15.20000,,29,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6438","1",0,1,"Sx",11.90000,,10.30000,,21,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6438","1",0,2,"Pl",21.00000,,11.50000,,29,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6439","1",0,1,"Bl",27.60000,,17.50000,,65,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6439","1",0,2,"Sx",24.70000,,14.90000,,51,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6440","1",0,1,"Pl",20.40000,,12.80000,,62,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6441","1",0,1,"Sx",37.20000,,19.40000,,102,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6442","1",0,1,"Fd",18.90000,,9.200000,,28,1.300000,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,
"SBC6443","1",0,1,"Sx",18.10000,,13.80000,,51,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6444","1",0,1,"Pl",12.70000,,10.20000,,45,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6445","1",0,1,"Bl",11.40000,,7.600000,,41,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6446","1",0,1,"Pa",9.500000,,5.100000,,30,1.300000,,,,,,,,,,,,,"D","L",,,,,,,,,,,,,,,,
"SBC6447","1",0,1,"Bl",15.00000,,10.30000,,39,1.300000,,,,,,,,,,,,,"D","L",,,,,,,,,,,,,,,,
"SBC6448","1",0,1,"Pl",12.20000,,7.400000,,43,1.300000,,,,,,,,,,,,,"D","L",,,,,,,,,,,,,,,,
"SBC6449","1",0,1,"Pl",16.90000,,16.60000,,54,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6450","1",0,1,"Sx",16.20000,,15.10000,,42,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6450","1",0,2,"Pl",29.30000,,18.10000,,59,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6450","1",0,3,"Bl",19.50000,,15.20000,,44,1.300000,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,
"SBC6451","1",0,1,"Sx",35.60000,,21.80000,,118,1.300000,,,,,,,,,,,,,"D","L",,,,,,,,,,,,,,,,
"SBC6452","1",0,1,"Fd",24.20000,,14.30000,,64,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6476","1",0,1,"Pl",13.00000,,12.60000,,16,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6477","1",0,1,"Sx",10.80000,,11.80000,,15,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6477","1",0,2,"Pl",14.30000,,10.80000,,17,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6478","1",0,1,"Pl",13.70000,,8.600000,,15,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6478","1",0,2,"Sx",12.10000,,7.900000,,17,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6480","1",0,1,"Sx",14.60000,,8.600000,,18,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6483","1",0,1,"Pl",14.80000,,5.400000,,21,1.300000,,,,,,,,,,,,,"IBM","M",,,,,,,,,,,,,,,,
"SBC6484","1",0,1,"Pl",12.20000,,5.100000,,17,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6485","1",0,1,"Pl",15.90000,,5.600000,,18,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6487","1",0,1,"Pl",14.70000,,9.600000,,19,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6490","1",0,1,"Sx",18.70000,,27.70000,,56,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6492","1",0,1,"Pl",16.50000,,8.100000,,20,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6494","1",0,1,"Pl",19.30000,,8.700000,,84,1.300000,,,,,,,,,,,,,"IBM","M",,,,,,,,,,,,,,,,
"SBC6495","1",0,1,"Pl",16.50000,,10.20000,,35,1.300000,,,,,,,,,,,,,"IBM","M",,,,,,,,,,,,,,,,
"SBC6497","1",0,1,"Sx",44.00000,,20.50000,,66,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6498","1",0,1,"Pl",16.20000,,14.70000,,57,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6453","1",0,1,"Pl",16.90000,,8.800000,,22,1.300000,,,,,,,,,,,,,"IBM","M",,,,,,,,,,,,,,,,
"SBC6455","1",0,1,"Sx",25.80000,,10.60000,,63,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6458","1",0,1,"Pl",18.10000,,19.40000,,65,1.300000,,,,,,,,,,,,,"IBM","M",,,,,,,,,,,,,,,,
"SBC6462","1",0,1,"Pl",17.70000,,8.000000,,27,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6464","1",0,1,"Pl",16.40000,,16.00000,,24,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6465","1",0,1,"Pl",19.50000,,16.90000,,52,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6466","1",0,1,"Sx",16.00000,,26.50000,,21,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6467","1",0,1,"Pl",9.900000,,16.10000,,10,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6470","1",0,1,"Pl",14.30000,,13.80000,,28,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6471","1",0,1,"Pl",11.50000,,16.90000,,31,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6500","1",0,1,"Sx",42.10000,,24.10000,,76,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6501","1",0,1,"Pl",12.10000,,17.00000,,74,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6502","1",0,1,"Pl",17.30000,,15.10000,,65,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6506","1",0,1,"Pl",18.00000,,13.00000,,34,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6507","1",0,1,"Pl",11.10000,,9.300000,,13,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6509","1",0,1,"Sx",16.30000,,12.40000,,26,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6510","1",0,1,"Pl",28.50000,,8.300000,,26,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6510","1",0,2,"Sx",20.50000,,7.300000,,26,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6513","1",0,1,"Sx",13.50000,,19.20000,,40,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6515","1",0,1,"Sx",19.30000,,10.40000,,58,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6516","1",0,1,"Sx",13.20000,,7.800000,,17,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6517","1",0,1,"Pl",16.00000,,10.60000,,31,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6518","1",0,1,"Sx",7.300000,,4.400000,,10,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6519","1",0,1,"Pl",20.90000,,21.20000,,66,1.300000,,,,,,,,,,,,,"IBM","L",,,,,,,,,,,,,,,,
"SBC6520","1",0,1,"Pl",12.30000,,9.500000,,21,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6521","1",0,1,"Sx",40.30000,,23.90000,,62,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6522","1",0,1,"Pl",20.50000,,15.60000,,30,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6522","1",0,2,"Sx",20.40000,,14.50000,,34,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6523","1",0,1,"Sx",25.80000,,14.30000,,72,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6524","1",0,1,"Pl",21.00000,,17.60000,,59,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6525","1",0,1,"Pl",26.80000,,20.50000,,70,1.300000,,,,,,,,,,,,,"IBM","M",,,,,,,,,,,,,,,,
"SBC6526","1",0,1,"Pl",10.20000,,6.800000,,13,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6527","1",0,1,"Sx",17.50000,,10.50000,,17,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6528","1",0,1,"Sx",11.00000,,6.900000,,17,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6528","1",0,2,"Pl",9.900000,,6.600000,,11,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6529","1",0,1,"Pl",22.40000,,21.60000,,99,1.300000,,,,,,,,,,,,,"IBM","M",,,,,,,,,,,,,,,,
"SBC6530","1",0,1,"Sx",28.90000,,17.90000,,54,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6530","1",0,2,"Pl",20.50000,,13.80000,,32,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6531","1",0,1,"Pl",12.80000,,9.100000,,14,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6532","1",0,1,"Sx",11.20000,,6.800000,,25,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6533","1",0,3,"Sx",39.00000,,30.10000,,106,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6534","1",0,1,"Pl",14.60000,,9.000000,,19,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6535","1",0,1,"Pl",13.20000,,7.300000,,16,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6536","1",0,1,"Sx",18.20000,,10.20000,,18,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6537","1",0,1,"Sx",15.50000,,8.800000,,27,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6538","1",0,1,"Pl",11.40000,,10.40000,,27,1.300000,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
"SBC6539","1",0,1,"Sx",16.80000,,11.40000,,52,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6540","1",0,1,"Sx",25.20000,,11.90000,,61,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6541","1",0,1,"Pl",8.300000,,6.300000,,11,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6542","1",0,1,"Sb",10.70000,,8.000000,,34,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6542","1",0,2,"Sx",25.20000,,14.80000,,46,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6543","1",0,1,"Pl",19.20000,,10.90000,,29,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6544","1",0,1,"Sx",20.10000,,15.70000,,44,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6545","1",0,1,"Sb",15.80000,,11.60000,,37,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6545","1",0,2,"Sx",20.70000,,18.60000,,61,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6546","1",0,2,"Sb",15.00000,,17.70000,,73,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6546","1",0,3,"Pl",15.90000,,17.10000,,67,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6547","1",0,2,"Sx",17.40000,,10.90000,,20,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6548","1",0,1,"Pl",17.30000,,17.80000,,88,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6560","1",0,1,"Fd",30.40000,,15.80000,,66,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6561","1",0,1,"Fd",30.90000,,10.10000,,100,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6565","1",0,1,"Fd",30.80000,,22.20000,,98,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6572","1",0,1,"Sx",41.90000,,10.10000,,91,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6575","1",0,1,"Pl",16.80000,,5.700000,,69,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6577","1",0,1,"Sx",19.20000,,12.20000,,42,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6578","1",0,1,"Sx",19.60000,,12.00000,,47,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6580","1",0,1,"Pl",9.200000,,10.00000,,11,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6581","1",0,1,"Sx",22.60000,,15.50000,,33,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6582","1",0,1,"Sx",19.80000,,5.300000,,30,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6587","1",0,1,"Pl",16.10000,,5.500000,,32,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6589","1",0,1,"Pl",16.00000,,4.300000,,31,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6592","1",0,1,"Pl",10.90000,,9.900000,,13,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6593","1",0,1,"Pl",7.500000,,19.80000,,10,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6595","1",0,1,"Sx",26.10000,,20.90000,,50,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6599","1",0,1,"Sx",29.80000,,11.70000,,75,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6604","1",0,1,"Sx",15.20000,,5.900000,,20,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6605","1",0,1,"Pl",10.30000,,5.900000,,11,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6607","1",0,1,"Pl",10.20000,,15.00000,,21,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6549","1",0,1,"Pl",11.00000,,8.500000,,28,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6550","1",0,1,"Fd",33.30000,,19.60000,,104,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6551","1",0,1,"Fd",20.40000,,13.90000,,51,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6552","1",0,1,"Sx",22.10000,,19.80000,,61,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6612","1",0,1,"Pl",15.80000,,6.400000,,78,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6613","1",0,1,"Pl",17.80000,,15.10000,,69,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6614","1",0,1,"Pl",20.80000,,20.10000,,66,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6615","1",0,1,"Sx",29.00000,,21.10000,,75,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6616","1",0,1,"Pl",13.00000,,7.100000,,24,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6617","1",0,1,"Pl",9.100000,,5.700000,,11,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6618","1",0,1,"Sx",7.600000,,5.800000,,16,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6619","1",0,1,"Pl",5.700000,,4.800000,,10,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6620","1",0,1,"Sx",11.10000,,6.400000,,15,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6621","1",0,1,"Pl",14.00000,,9.000000,,19,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6622","1",0,1,"Pl",14.40000,,13.10000,,39,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6623","1",0,1,"Sx",28.80000,,21.70000,,63,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6624","1",0,1,"Sx",25.60000,,25.90000,,83,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6625","1",0,1,"Sx",26.60000,,22.60000,,64,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6626","1",0,1,"Fd",33.90000,,23.90000,,93,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6627","1",0,1,"Pl",14.70000,,10.80000,,58,1.300000,,,,,,,,,,,,,"IBM","S",,,,,,,,,,,,,,,,
"SBC6628","1",0,1,"Pl",14.40000,,11.90000,,51,1.300000,,,,,,,,,,,,,"IBM","S",,,,,,,,,,,,,,,,
"SBC6629","1",0,1,"Pl",12.20000,,11.30000,,49,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6630","1",0,1,"Sx",24.40000,,18.40000,,69,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6630","1",0,2,"Pl",11.60000,,12.90000,,60,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6631","1",0,1,"Sx",6.200000,,4.800000,,12,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6631","1",0,2,"Pl",13.70000,,6.700000,,16,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6632","1",0,1,"Fd",15.60000,,10.00000,,29,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6632","1",0,2,"Pl",7.200000,,6.100000,,16,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6633","1",0,1,"Fd",14.30000,,10.20000,,72,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6634","1",0,1,"Fd",18.90000,,11.90000,,39,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6635","1",0,1,"Pl",23.80000,,18.30000,,78,1.300000,,,,,,,,,,,,,"IBM","S",,,,,,,,,,,,,,,,
"SBC6635","1",0,2,"Sx",16.60000,,18.30000,,75,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6636","1",0,1,"Pl",20.70000,,14.80000,,39,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6636","1",0,2,"Sx",14.10000,,10.00000,,26,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6637","1",0,1,"Pl",21.30000,,19.80000,,80,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6637","1",0,2,"Sx",28.70000,,24.20000,,95,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6638","1",0,1,"Fd",20.70000,,13.80000,,52,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6639","1",0,1,"Fd",18.60000,,15.30000,,64,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6640","1",0,2,"Fd",8.200000,,6.200000,,13,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6640","1",0,1,"Pl",8.100000,,6.500000,,12,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6641","1",0,1,"Sx",17.70000,,17.90000,,63,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6642","1",0,1,"Fd",17.30000,,9.600000,,53,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6643","1",0,1,"Fd",20.50000,,14.40000,,53,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6644","1",0,1,"Fd",21.50000,,14.40000,,89,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6645","1",0,1,"Pl",10.50000,,8.800000,,23,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6646","1",0,1,"Fd",24.20000,,16.30000,,68,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6646","1",0,2,"Pl",14.40000,,11.20000,,63,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6647","1",0,1,"Fd",19.20000,,14.00000,,106,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6648","1",0,2,"Sx",8.400000,,5.500000,,12,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6648","1",0,1,"Pl",15.40000,,10.30000,,33,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6649","1",0,1,"Fd",16.20000,,14.20000,,40,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6649","1",0,2,"Sx",17.50000,,13.90000,,36,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6650","1",0,1,"Pl",13.60000,,7.100000,,20,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6650","1",0,2,"Sx",10.10000,,6.500000,,18,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6651","1",0,1,"Sx",13.20000,,9.600000,,55,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6651","1",0,2,"Pl",19.00000,,13.30000,,68,1.300000,,,,,,,,,,,,,"IBM","S",,,,,,,,,,,,,,,,
"SBC6652","1",0,1,"Pl",15.70000,,13.40000,,91,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6652","1",0,2,"Sx",15.80000,,13.20000,,82,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6653","1",0,1,"Sx",19.10000,,15.00000,,82,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6653","1",0,2,"Pl",20.60000,,12.70000,,87,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6654","1",0,1,"Pl",12.80000,,12.30000,,77,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6654","1",0,2,"Sx",6.300000,,5.000000,,43,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6655","1",0,1,"Pl",10.10000,,6.000000,,18,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6656","1",0,1,"Fd",29.70000,,18.40000,,65,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6657","1",0,1,"Fd",27.90000,,19.40000,,79,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6658","1",0,1,"Pl",18.10000,,14.30000,,68,1.300000,,,,,,,,,,,,,"IBM","S",,,,,,,,,,,,,,,,
"SBC6658","1",0,2,"Sx",7.700000,,8.800000,,53,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6659","1",0,1,"Fd",24.20000,,11.60000,,92,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6660","1",0,1,"Fd",21.80000,,12.20000,,82,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6661","1",0,1,"Pl",14.30000,,8.500000,,39,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6662","1",0,1,"Pl",15.70000,,10.70000,,40,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6663","1",0,1,"Fd",13.80000,,10.90000,,61,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6663","1",0,2,"Pl",14.90000,,16.80000,,76,1.300000,,,,,,,,,,,,,"IBM","S",,,,,,,,,,,,,,,,
"SBC6664","1",0,1,"Sx",25.90000,,20.90000,,55,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6664","1",0,2,"Pl",12.20000,,12.20000,,36,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6665","1",0,3,"Fd",11.50000,,8.900000,,36,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6665","1",0,1,"Pl",14.00000,,13.60000,,66,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6665","1",0,2,"Sx",10.70000,,10.40000,,46,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6SIB 10","1",0,1,"Lw",24.70000,30.00000,25.00000,,72,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6SIB103","1",0,1,"Fd",28.80000,30.00000,24.30000,,101,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6SIB104","1",0,1,"Fd",33.20000,30.00000,29.00000,,116,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6SIB105","1",0,1,"Pl",26.20000,30.00000,26.90000,,110,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6SIB106","1",0,1,"Sx",30.70000,30.00000,25.60000,,107,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6SIB107","1",0,1,"Sx",21.20000,15.00000,22.60000,,100,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6SIB 11","1",0,1,"Pl",13.30000,15.00000,7.100000,,14,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6SIB113","1",0,1,"Fd",33.00000,30.00000,30.20000,,118,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6SIB 8-","1",0,1,"Cw",42.00000,45.00000,25.30000,,106,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6SIB8-1","1",0,1,"Cw",21.90000,15.00000,20.80000,,113,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
