PlotNumber,SubPlot,TreeNum,Species,DBH,Ht,BHA,SI50,remove
SBC4315,1,1,Sx,51.9,15.1,65,11.81,
97--059,1,69,At,,16.9,90,11.8,
SBC4265,1,1,Sx,24.4,15.3,66,11.8,
SBC4764,1,1,Pl,27.5,15.1,73,11.8,
Se013,1,1,Se,25.5,18.6,82,11.79,
97--059,1,70,At,,17.3,94,11.79,
01OK039,1,1,Se,26.7,22.4,103,11.79,
00kfr12,1,1,Bl,24,13.3,57,11.79,
SBC4428,1,1,Pl,13.1,9.9,40,11.79,
98--002,1,149,At,,15,73,11.78,
SBC2064,1,2,Bl,18.8,18,83,11.78,
97803,1,7,Sx,18.6,21.7,103,11.78,
K00-541,1,1,Pl,26.5,17.1403,93,11.78,
SBC6432,1,1,Sx,19.6,12.7,54,11.78,
SBC4747,1,1,Sx,16,14.2,61,11.76,
SBC6253,1,1,Fd,22.1,18.7,108,11.76,
SBC6361,1,1,Sx,22,14.2,61,11.76,
01OK069,1,1,Bl,31.3,20,97,11.76,
SBC2056,1,2,Cw,18.1,15.8,69,11.76,
SBC7820,1,1,Sx,26.9,14.2,61,11.76,
PSP9184,1,1,Lw,14.1,13.4,60,11.75,
KApsp05,1,1,Sx,28.3,21.5,102,11.75,
SBC1029,1,3,Cw,,25.22,126,11.75,
SBC1305,1,1,Sw,31.4,19.8,91,11.75,
SBC3283,1,3,Sw,29.7,18.1,81,11.75,
SBC4440,1,2,Bl,24.9,19.3,92,11.75,
SBC6035,1,1,Pl,14.1,8.8,35,11.74,
SBC0574,1,1,Se,,32.38,185,11.74,
SBC3348,1,2,Pl,13,13.3,60,11.74,
SBC5982,1,1,Sx,16.2,14.8,64,11.74,
SBC6010,1,1,Bl,17.2,15.2,67,11.74,
SBC6266,1,1,Hw,24.2,20.3,99,11.74,
SBC6628,1,1,Pl,14.4,11.9,51,11.74,
7SIB121,1,1,Cw,23.7,19.7,90,11.74,
KN02663,1,1,Se,27.5,22.3,103,11.73,
SBC3826,1,1,Sx,,13.3,57,11.73,
t49124,1,1,Se,37.8,23.6,111,11.73,
SBC3273,1,2,Sw,23,15,65,11.73,
K99-511,1,2,Se,37.6,18.3097,81,11.73,
6743,1,1,Sx,17.4,16.2,71,11.72,
97--053,1,64,At,,21.2,149,11.72,
01OK006,1,1,Bl,19.8,21.2,107,11.72,
SBC3356,1,1,Lt,16.3,12.9,57,11.72,
02OKW2,1,1,Pl,16.8,15,73,11.72,
NPSP064,1,4,Cw,31.6,22.6,108,11.71,
01OK154,1,1,Pl,17.2,18.2,108,11.71,
SBC2024,1,2,Sx,34.5,21.6,103,11.71,
08-7027,1,1,Se,29,23.4,110,11.7,
t49212,1,1,Bl,30,20.7,103,11.7,
SBC3369,1,1,Hw,11.2,6.6,28,11.7,
K01-415,1,1,Se,32.2,21.22355,97,11.7,
SBC5740,1,2,Pl,9.4,9.2,37,11.7,
SBC6119,1,1,Pl,23.9,10.8,45,11.7,
SBC3651,1,1,Pl,,17.03,93,11.69,
SBC1450,1,3,Sb,,13.7,62,11.69,
SBC2954,1,1,Pl,23.1,13.1,59,11.69,
SBC3028,1,6,Cw,,16.9,75,11.69,
SBC3295,1,5,Sw,15.4,12.6,54,11.69,
SBC1400,1,2,Sb,,19,100,11.68,
SBC1433,1,1,Sb,,18,92,11.68,
97--023,1,29,At,,14.9,73,11.68,
98--002,1,148,At,,14,66,11.68,
SBC3028,1,11,Cw,,16.5,73,11.68,
NPSP026,1,1,Hw,41.7,22.2,115,11.67,
SBC6418,1,1,Fd,9.43,7.3,28,11.67,
424Asu,1,1,Cw,26.2,21.9,104,11.66,
SBC0130,1,3,Pl,18.5,15.5,78,11.66,
TFLS58,1,1,Fd,13.8,12.6,56,11.66,
SBC1429,1,2,Sb,,18.6,97,11.66,
97--053,1,63,At,,21.8,162,11.66,
SBC6658,1,1,Pl,18.1,14.3,68,11.65,
SBC7899,1,1,Pl,18,14.3,68,11.65,
01OK084,1,1,Se,30.4,23.6,112,11.64,
SBC5442,1,1,Bl,28.3,14.9,66,11.64,
SBC5589,1,2,Sx,30.7,17.6,79,11.64,
SBC7241,1,1,Bl,15.7,10.1,43,11.63,
IFS9013,1,1,Pl,,18.54,115,11.63,
SBC1395,1,1,Sb,,18.7,98,11.63,
98-2350,1,3,Ep,21.2,20.5,125,11.63,
SBC3053,1,1,Bl,40.1,17.8,83,11.63,
SBC3334,1,4,Sb,14.6,15.9,77,11.63,
SBC5952,1,1,Sx,12.2,11.2,48,11.63,
SBC6611,1,1,Pl,20.4,15,74,11.62,
FDMR-11,1,1,Fd,,16.9,91,11.62,
SBC1413,1,2,Sb,,18.8,99,11.62,
SBC7832,1,1,Sx,17,13.4,58,11.62,
B001,1,1,Cw,28,19,87,11.61,
01kSB16,1,1,Pl,13.8,11.6,50,11.61,
SBC7252,1,2,Sx,12.1,12.5,54,11.6,
PyGIF14,1,1,Py,,19.64,93,11.6,
PyGIF40,1,1,Py,,21.53,106,11.6,
97--008,1,8,At,,17.6,100,11.6,
SBC3035,1,10,Ss,,17.7,80,11.6,
SBC5911,1,1,Bl,23.4,16.3,74,11.6,
SBC5976,1,1,Bl,31,20.8,105,11.6,
NEpsp25,1,3,Fd,15.5,13.4,62,11.59,
00kfr16,1,1,Bl,27.7,16.1,73,11.59,
SBC3295,1,1,Sw,21,13.8,60,11.59,
SBC7744,1,1,Pl,8.6,4.5,17,11.59,
SBC8039,1,3,Fd,15.5,13.4,62,11.59,
KN02769,1,1,Cw,35.1,24,119,11.58,
SBC3652,1,1,Pl,,20.19,154,11.58,
ARS-101,1,1,Bl,8.3,5.1,22,11.58,
SBC4796,1,1,Bl,31.8,17.6,82,11.58,
97--102,1,114,At,,14.4,70,11.57,
SBC2024,1,1,Bl,25.7,20.9,106,11.57,
SBC6147,1,1,Pl,25.3,13.4,62,11.57,
RT31013,1,1,Fd,13.3,9.4,38,11.56,
Mer2602,1,1,Ba,12.6,7.3,32,11.56,
t49133,1,1,Se,34,23,109,11.56,
98--028,1,178,At,,18.7,114,11.56,
NEpsp29,1,1,Hw,28,21.2,108,11.55,
97--117,1,134,At,,21.2,153,11.55,
SBC3273,1,3,Sw,23,15.2,67,11.55,
SBC8041,1,1,Hw,28,21.2,108,11.55,
Mer2639,1,4,Sx,32.2,22.2,109,11.53,
SBC4739,1,1,Bl,19.6,13,57,11.53,
01OK019,1,1,Pl,20.1,17.6,103,11.53,
K01-119,1,1,Fd,19.7,14.13551,68,11.53,
DM2093,1,1,Ba,20.6,13.8,62,11.51,
01kSB09,1,1,Se,30.7,23.4,112,11.51,
00kfr09,1,1,Se,20,13.5,59,11.51,
SBC6483,1,1,Pl,14.8,5.4,21,11.51,
SBC1400,1,1,Sb,,18.4,97,11.5,
01OK053,1,1,Bl,28.6,19.8,98,11.5,
K99-312,1,2,Bl,24.3,19.65808,97,11.5,
SBC5971,1,1,Sx,17.7,12.4,54,11.5,
KN02621,1,1,Fd,29.9,16.5,89,11.49,
SBC4778,1,1,Pl,24.5,10.8,46,11.49,
SBC5941,1,1,Bl,33.5,17,79,11.49,
SBC6043,1,1,Pl,20.8,15.5,80,11.49,
SBC1379,1,2,Sb,,19.8,109,11.49,
SBC1395,1,2,Sb,,18.5,98,11.49,
01kSB05,1,1,Pl,20.2,15.8,83,11.48,
SBC3341,1,1,Pl,14.2,13,60,11.48,
SBC4000,1,2,Sx,,14.1,62,11.48,
01OK135,1,1,Pl,18.5,16.8,94,11.47,
SBC2047,1,3,Cw,18,11.7,51,11.47,
ARS-209,1,1,Pl,22.4,16.9,95,11.47,
SBC3324,1,4,Pl,17.5,17.8,107,11.47,
SBC3365,1,1,Pl,19.3,15.9,84,11.47,
SBC3277,1,3,Sw,21.8,15.1,67,11.47,
SBC6629,1,1,Pl,12.2,11.3,49,11.47,
Se004,1,1,Se,36,22.7,108,11.46,
SBC6553,1,1,Fd,24.8,14.3,70,11.45,
SBC1408,1,2,Sb,,14.8,71,11.45,
SBC1420,1,1,Sb,,17.7,92,11.45,
SBC3991,1,3,Sx,,20.5,98,11.45,
SBC5652,1,3,Cw,18.5,16.2,73,11.45,
M123,1,2,Bl,18.9,15.4,70,11.44,
SBC4942,1,1,Bl,19.3,13.1,58,11.44,
PyGIF21,1,1,Py,,23.22,121,11.44,
SBC3043,1,13,Hw,,15.9,73,11.44,
SBC6665,1,3,Fd,11.5,8.9,36,11.44,
SBC1451,1,2,Sb,,20.5,116,11.43,
01kSB08,1,1,Se,23,22,104,11.43,
SBC3324,1,2,Pl,18.5,18.2,114,11.43,
SBC3358,1,3,Pl,15.9,12.8,59,11.43,
KN02623,1,2,Fd,26.4,17.1,96,11.42,
HwiGI13,1,1,Hw,,30.21,241,11.42,
KN02518,1,1,Fd,22,14.5,72,11.41,
Mer2408,1,2,Se,23.4,20.1,93,11.41,
SBC1437,1,2,Sb,,18.4,98,11.41,
SBC3351,1,3,Pl,12.7,12.2,55,11.41,
SBC3670,1,1,Sx,,20.44,98,11.4,
SBC6598,1,1,Fd,36.1,19,119,11.4,
PyGIF91,1,1,Py,,18.55,88,11.4,
97--089,1,108,At,,16.7,93,11.4,
97--036,1,48,At,,21,153,11.4,
98--234,1,302,At,,13.3,63,11.4,
SBC3330,1,1,Pl,23.1,19.1,132,11.4,
SBC6396,1,1,At,27,16.1,87,11.4,
SBC7796,1,1,Bl,32.1,20.55,105,11.4,
Se031,1,1,Se,42,22.9,110,11.39,
SBC3273,1,4,Sw,22.4,14.6,65,11.39,
K02-167,1,2,Bl,19.9,19.24,95,11.39,
SBC6373,1,1,Sx,32.3,19,89,11.39,
SBC6630,1,2,Pl,11.6,12.9,60,11.39,
SBC6457,1,1,Pl,16.2,16.6,93,11.38,
97--053,1,65,At,,20.8,150,11.38,
SBC3028,1,2,Yc,,13.3,59,11.38,
KN02619,1,1,Py,35.9,19.6,95,11.37,
SBC4748,1,1,Pl,27,18,112,11.37,
01kSB13,1,1,Se,22.1,19.5,90,11.37,
KN02777,1,1,Hw,29.4,15.8,73,11.36,
SBC3706,1,1,Pl,,16.04,87,11.36,
SBC3036,1,17,Ss,,19.1,90,11.35,
SBC3043,1,6,Cw,,20,95,11.35,
SBC3337,1,2,Pl,12,13,61,11.35,
SBC4798,1,1,Bl,6.5,4.13,18,11.35,
K02-736,1,1,Pl,23,16.48,92,11.35,
SBC1436,1,2,Sb,,25.7,174,11.34,
SBC1437,1,1,Sb,,18.3,98,11.34,
98--276,1,339,At,,15.5,82,11.34,
SBC3356,1,4,Lt,12,12,54,11.34,
K99-511,1,1,Bl,30.6,14.37433,65,11.34,
SBC2971,1,1,Pl,20.3,13.4,64,11.33,
K00-887,1,1,Bl,21.8,17.74089,85,11.33,
K99-166,1,1,Pl,30.8,16.17502,89,11.33,
SBC1460,1,1,Sb,,12,54,11.32,
SBC3224,1,1,Bl,32.5,20.2,103,11.32,
SBC3359,1,3,Pl,12.4,12.4,57,11.32,
SBC7828,1,1,Pl,30.2,15.9,86,11.32,
SBC1413,1,1,Sb,,19.1,105,11.31,
K99-304,1,1,Pl,17.6,17.3072,103,11.31,
SBC7876,1,1,Pl,13.3,10.8,47,11.31,
SBC1020,1,1,Cw,,25.78,136,11.29,
98--234,1,303,At,,12.9,61,11.29,
SBC5884,1,2,Cw,6.3,3.8,20,11.29,
SBC6665,1,1,Pl,14,13.6,66,11.28,
t49149,1,1,Pl,19.9,16.2,90,11.27,
SBC1436,1,3,Sb,,25.9,178,11.27,
SBC3035,1,16,Cw,,16.9,78,11.27,
SBC7981,1,2,Sx,34.5,19.5,93,11.27,
K00-543,1,1,Pl,26,18.02257,115,11.26,
